rolling_window,pattern,Freq,outcome,analysis,exposure,cumdays,pattern_rt_gap,pattern_lagged,pattern_itt,cumdose
4,NA,NA,calcium_and_vit_d,sens_all_follow_up,cumdose,NA,NA,NA,NA,450 to 899 mg
5,NA,NA,calcium_and_vit_d,sens_all_follow_up,cumdose,NA,NA,NA,NA,450 to 899 mg
6,NA,NA,calcium_and_vit_d,sens_all_follow_up,cumdose,NA,NA,NA,NA,450 to 899 mg
7,NA,NA,calcium_and_vit_d,sens_all_follow_up,cumdose,NA,NA,NA,NA,450 to 899 mg
8,NA,NA,calcium_and_vit_d,sens_all_follow_up,cumdose,NA,NA,NA,NA,450 to 899 mg
9,NA,NA,calcium_and_vit_d,sens_all_follow_up,cumdose,NA,NA,NA,NA,450 to 899 mg
10,NA,NA,calcium_and_vit_d,sens_all_follow_up,cumdose,NA,NA,NA,NA,450 to 899 mg
11,NA,NA,calcium_and_vit_d,sens_all_follow_up,cumdose,NA,NA,NA,NA,450 to 899 mg
12,NA,NA,calcium_and_vit_d,sens_all_follow_up,cumdose,NA,NA,NA,NA,450 to 899 mg
13,NA,NA,calcium_and_vit_d,sens_all_follow_up,cumdose,NA,NA,NA,NA,450 to 899 mg
14,NA,NA,calcium_and_vit_d,sens_all_follow_up,cumdose,NA,NA,NA,NA,450 to 899 mg
15,NA,NA,calcium_and_vit_d,sens_all_follow_up,cumdose,NA,NA,NA,NA,450 to 899 mg
16,NA,NA,calcium_and_vit_d,sens_all_follow_up,cumdose,NA,NA,NA,NA,450 to 899 mg
17,NA,NA,calcium_and_vit_d,sens_all_follow_up,cumdose,NA,NA,NA,NA,450 to 899 mg
18,NA,NA,calcium_and_vit_d,sens_all_follow_up,cumdose,NA,NA,NA,NA,450 to 899 mg
19,NA,NA,calcium_and_vit_d,sens_all_follow_up,cumdose,NA,NA,NA,NA,450 to 899 mg
20,NA,NA,calcium_and_vit_d,sens_all_follow_up,cumdose,NA,NA,NA,NA,450 to 899 mg
21,NA,NA,calcium_and_vit_d,sens_all_follow_up,cumdose,NA,NA,NA,NA,450 to 899 mg
22,NA,NA,calcium_and_vit_d,sens_all_follow_up,cumdose,NA,NA,NA,NA,450 to 899 mg
23,NA,NA,calcium_and_vit_d,sens_all_follow_up,cumdose,NA,NA,NA,NA,450 to 899 mg
24,NA,NA,calcium_and_vit_d,sens_all_follow_up,cumdose,NA,NA,NA,NA,450 to 899 mg
25,NA,NA,calcium_and_vit_d,sens_all_follow_up,cumdose,NA,NA,NA,NA,450 to 899 mg
26,NA,NA,calcium_and_vit_d,sens_all_follow_up,cumdose,NA,NA,NA,NA,450 to 899 mg
27,NA,NA,calcium_and_vit_d,sens_all_follow_up,cumdose,NA,NA,NA,NA,450 to 899 mg
28,NA,NA,calcium_and_vit_d,sens_all_follow_up,cumdose,NA,NA,NA,NA,450 to 899 mg
29,NA,NA,calcium_and_vit_d,sens_all_follow_up,cumdose,NA,NA,NA,NA,450 to 899 mg
30,NA,NA,calcium_and_vit_d,sens_all_follow_up,cumdose,NA,NA,NA,NA,450 to 899 mg
31,NA,NA,calcium_and_vit_d,sens_all_follow_up,cumdose,NA,NA,NA,NA,450 to 899 mg
32,NA,NA,calcium_and_vit_d,sens_all_follow_up,cumdose,NA,NA,NA,NA,450 to 899 mg
33,NA,NA,calcium_and_vit_d,sens_all_follow_up,cumdose,NA,NA,NA,NA,450 to 899 mg
34,NA,NA,calcium_and_vit_d,sens_all_follow_up,cumdose,NA,NA,NA,NA,450 to 899 mg
35,NA,NA,calcium_and_vit_d,sens_all_follow_up,cumdose,NA,NA,NA,NA,450 to 899 mg
36,NA,NA,calcium_and_vit_d,sens_all_follow_up,cumdose,NA,NA,NA,NA,450 to 899 mg
37,NA,NA,calcium_and_vit_d,sens_all_follow_up,cumdose,NA,NA,NA,NA,450 to 899 mg
38,NA,NA,calcium_and_vit_d,sens_all_follow_up,cumdose,NA,NA,NA,NA,450 to 899 mg
39,NA,NA,calcium_and_vit_d,sens_all_follow_up,cumdose,NA,NA,NA,NA,450 to 899 mg
40,NA,NA,calcium_and_vit_d,sens_all_follow_up,cumdose,NA,NA,NA,NA,450 to 899 mg
41,NA,NA,calcium_and_vit_d,sens_all_follow_up,cumdose,NA,NA,NA,NA,450 to 899 mg
42,NA,NA,calcium_and_vit_d,sens_all_follow_up,cumdose,NA,NA,NA,NA,450 to 899 mg
43,NA,NA,calcium_and_vit_d,sens_all_follow_up,cumdose,NA,NA,NA,NA,450 to 899 mg
44,NA,NA,calcium_and_vit_d,sens_all_follow_up,cumdose,NA,NA,NA,NA,450 to 899 mg
45,NA,NA,calcium_and_vit_d,sens_all_follow_up,cumdose,NA,NA,NA,NA,450 to 899 mg
46,NA,NA,calcium_and_vit_d,sens_all_follow_up,cumdose,NA,NA,NA,NA,450 to 899 mg
47,NA,NA,calcium_and_vit_d,sens_all_follow_up,cumdose,NA,NA,NA,NA,450 to 899 mg
48,NA,NA,calcium_and_vit_d,sens_all_follow_up,cumdose,NA,NA,NA,NA,450 to 899 mg
1,NA,16,calcium_and_vit_d,sens_all_follow_up,cumdose,NA,NA,NA,NA,900 to 1500 mg
2,NA,17,calcium_and_vit_d,sens_all_follow_up,cumdose,NA,NA,NA,NA,900 to 1500 mg
3,NA,17,calcium_and_vit_d,sens_all_follow_up,cumdose,NA,NA,NA,NA,900 to 1500 mg
4,NA,15,calcium_and_vit_d,sens_all_follow_up,cumdose,NA,NA,NA,NA,900 to 1500 mg
5,NA,13,calcium_and_vit_d,sens_all_follow_up,cumdose,NA,NA,NA,NA,900 to 1500 mg
6,NA,10,calcium_and_vit_d,sens_all_follow_up,cumdose,NA,NA,NA,NA,900 to 1500 mg
7,NA,NA,calcium_and_vit_d,sens_all_follow_up,cumdose,NA,NA,NA,NA,900 to 1500 mg
8,NA,NA,calcium_and_vit_d,sens_all_follow_up,cumdose,NA,NA,NA,NA,900 to 1500 mg
9,NA,NA,calcium_and_vit_d,sens_all_follow_up,cumdose,NA,NA,NA,NA,900 to 1500 mg
10,NA,NA,calcium_and_vit_d,sens_all_follow_up,cumdose,NA,NA,NA,NA,900 to 1500 mg
11,NA,NA,calcium_and_vit_d,sens_all_follow_up,cumdose,NA,NA,NA,NA,900 to 1500 mg
12,NA,NA,calcium_and_vit_d,sens_all_follow_up,cumdose,NA,NA,NA,NA,900 to 1500 mg
13,NA,NA,calcium_and_vit_d,sens_all_follow_up,cumdose,NA,NA,NA,NA,900 to 1500 mg
14,NA,NA,calcium_and_vit_d,sens_all_follow_up,cumdose,NA,NA,NA,NA,900 to 1500 mg
15,NA,NA,calcium_and_vit_d,sens_all_follow_up,cumdose,NA,NA,NA,NA,900 to 1500 mg
16,NA,NA,calcium_and_vit_d,sens_all_follow_up,cumdose,NA,NA,NA,NA,900 to 1500 mg
17,NA,NA,calcium_and_vit_d,sens_all_follow_up,cumdose,NA,NA,NA,NA,900 to 1500 mg
18,NA,NA,calcium_and_vit_d,sens_all_follow_up,cumdose,NA,NA,NA,NA,900 to 1500 mg
19,NA,NA,calcium_and_vit_d,sens_all_follow_up,cumdose,NA,NA,NA,NA,900 to 1500 mg
20,NA,NA,calcium_and_vit_d,sens_all_follow_up,cumdose,NA,NA,NA,NA,900 to 1500 mg
21,NA,NA,calcium_and_vit_d,sens_all_follow_up,cumdose,NA,NA,NA,NA,900 to 1500 mg
22,NA,NA,calcium_and_vit_d,sens_all_follow_up,cumdose,NA,NA,NA,NA,900 to 1500 mg
23,NA,NA,calcium_and_vit_d,sens_all_follow_up,cumdose,NA,NA,NA,NA,900 to 1500 mg
24,NA,NA,calcium_and_vit_d,sens_all_follow_up,cumdose,NA,NA,NA,NA,900 to 1500 mg
25,NA,NA,calcium_and_vit_d,sens_all_follow_up,cumdose,NA,NA,NA,NA,900 to 1500 mg
26,NA,NA,calcium_and_vit_d,sens_all_follow_up,cumdose,NA,NA,NA,NA,900 to 1500 mg
27,NA,NA,calcium_and_vit_d,sens_all_follow_up,cumdose,NA,NA,NA,NA,900 to 1500 mg
28,NA,NA,calcium_and_vit_d,sens_all_follow_up,cumdose,NA,NA,NA,NA,900 to 1500 mg
29,NA,NA,calcium_and_vit_d,sens_all_follow_up,cumdose,NA,NA,NA,NA,900 to 1500 mg
30,NA,NA,calcium_and_vit_d,sens_all_follow_up,cumdose,NA,NA,NA,NA,900 to 1500 mg
31,NA,NA,calcium_and_vit_d,sens_all_follow_up,cumdose,NA,NA,NA,NA,900 to 1500 mg
32,NA,NA,calcium_and_vit_d,sens_all_follow_up,cumdose,NA,NA,NA,NA,900 to 1500 mg
33,NA,NA,calcium_and_vit_d,sens_all_follow_up,cumdose,NA,NA,NA,NA,900 to 1500 mg
34,NA,NA,calcium_and_vit_d,sens_all_follow_up,cumdose,NA,NA,NA,NA,900 to 1500 mg
35,NA,NA,calcium_and_vit_d,sens_all_follow_up,cumdose,NA,NA,NA,NA,900 to 1500 mg
36,NA,NA,calcium_and_vit_d,sens_all_follow_up,cumdose,NA,NA,NA,NA,900 to 1500 mg
37,NA,NA,calcium_and_vit_d,sens_all_follow_up,cumdose,NA,NA,NA,NA,900 to 1500 mg
38,NA,NA,calcium_and_vit_d,sens_all_follow_up,cumdose,NA,NA,NA,NA,900 to 1500 mg
39,NA,NA,calcium_and_vit_d,sens_all_follow_up,cumdose,NA,NA,NA,NA,900 to 1500 mg
40,NA,NA,calcium_and_vit_d,sens_all_follow_up,cumdose,NA,NA,NA,NA,900 to 1500 mg
41,NA,NA,calcium_and_vit_d,sens_all_follow_up,cumdose,NA,NA,NA,NA,900 to 1500 mg
42,NA,NA,calcium_and_vit_d,sens_all_follow_up,cumdose,NA,NA,NA,NA,900 to 1500 mg
43,NA,NA,calcium_and_vit_d,sens_all_follow_up,cumdose,NA,NA,NA,NA,900 to 1500 mg
44,NA,NA,calcium_and_vit_d,sens_all_follow_up,cumdose,NA,NA,NA,NA,900 to 1500 mg
45,NA,NA,calcium_and_vit_d,sens_all_follow_up,cumdose,NA,NA,NA,NA,900 to 1500 mg
46,NA,NA,calcium_and_vit_d,sens_all_follow_up,cumdose,NA,NA,NA,NA,900 to 1500 mg
47,NA,NA,calcium_and_vit_d,sens_all_follow_up,cumdose,NA,NA,NA,NA,900 to 1500 mg
48,NA,NA,calcium_and_vit_d,sens_all_follow_up,cumdose,NA,NA,NA,NA,900 to 1500 mg
1,NA,895,calcium_and_vit_d,sens_all_follow_up,cumdose,NA,NA,NA,NA,>1500 mg
2,NA,894,calcium_and_vit_d,sens_all_follow_up,cumdose,NA,NA,NA,NA,>1500 mg
3,NA,888,calcium_and_vit_d,sens_all_follow_up,cumdose,NA,NA,NA,NA,>1500 mg
4,NA,878,calcium_and_vit_d,sens_all_follow_up,cumdose,NA,NA,NA,NA,>1500 mg
5,NA,869,calcium_and_vit_d,sens_all_follow_up,cumdose,NA,NA,NA,NA,>1500 mg
6,NA,864,calcium_and_vit_d,sens_all_follow_up,cumdose,NA,NA,NA,NA,>1500 mg
7,NA,857,calcium_and_vit_d,sens_all_follow_up,cumdose,NA,NA,NA,NA,>1500 mg
8,NA,846,calcium_and_vit_d,sens_all_follow_up,cumdose,NA,NA,NA,NA,>1500 mg
9,NA,830,calcium_and_vit_d,sens_all_follow_up,cumdose,NA,NA,NA,NA,>1500 mg
10,NA,815,calcium_and_vit_d,sens_all_follow_up,cumdose,NA,NA,NA,NA,>1500 mg
11,NA,795,calcium_and_vit_d,sens_all_follow_up,cumdose,NA,NA,NA,NA,>1500 mg
12,NA,778,calcium_and_vit_d,sens_all_follow_up,cumdose,NA,NA,NA,NA,>1500 mg
13,NA,763,calcium_and_vit_d,sens_all_follow_up,cumdose,NA,NA,NA,NA,>1500 mg
14,NA,737,calcium_and_vit_d,sens_all_follow_up,cumdose,NA,NA,NA,NA,>1500 mg
15,NA,707,calcium_and_vit_d,sens_all_follow_up,cumdose,NA,NA,NA,NA,>1500 mg
16,NA,681,calcium_and_vit_d,sens_all_follow_up,cumdose,NA,NA,NA,NA,>1500 mg
17,NA,646,calcium_and_vit_d,sens_all_follow_up,cumdose,NA,NA,NA,NA,>1500 mg
18,NA,611,calcium_and_vit_d,sens_all_follow_up,cumdose,NA,NA,NA,NA,>1500 mg
19,NA,564,calcium_and_vit_d,sens_all_follow_up,cumdose,NA,NA,NA,NA,>1500 mg
20,NA,531,calcium_and_vit_d,sens_all_follow_up,cumdose,NA,NA,NA,NA,>1500 mg
21,NA,499,calcium_and_vit_d,sens_all_follow_up,cumdose,NA,NA,NA,NA,>1500 mg
22,NA,452,calcium_and_vit_d,sens_all_follow_up,cumdose,NA,NA,NA,NA,>1500 mg
23,NA,408,calcium_and_vit_d,sens_all_follow_up,cumdose,NA,NA,NA,NA,>1500 mg
24,NA,362,calcium_and_vit_d,sens_all_follow_up,cumdose,NA,NA,NA,NA,>1500 mg
25,NA,330,calcium_and_vit_d,sens_all_follow_up,cumdose,NA,NA,NA,NA,>1500 mg
26,NA,290,calcium_and_vit_d,sens_all_follow_up,cumdose,NA,NA,NA,NA,>1500 mg
27,NA,258,calcium_and_vit_d,sens_all_follow_up,cumdose,NA,NA,NA,NA,>1500 mg
28,NA,231,calcium_and_vit_d,sens_all_follow_up,cumdose,NA,NA,NA,NA,>1500 mg
29,NA,192,calcium_and_vit_d,sens_all_follow_up,cumdose,NA,NA,NA,NA,>1500 mg
30,NA,165,calcium_and_vit_d,sens_all_follow_up,cumdose,NA,NA,NA,NA,>1500 mg
31,NA,154,calcium_and_vit_d,sens_all_follow_up,cumdose,NA,NA,NA,NA,>1500 mg
32,NA,128,calcium_and_vit_d,sens_all_follow_up,cumdose,NA,NA,NA,NA,>1500 mg
33,NA,107,calcium_and_vit_d,sens_all_follow_up,cumdose,NA,NA,NA,NA,>1500 mg
34,NA,86,calcium_and_vit_d,sens_all_follow_up,cumdose,NA,NA,NA,NA,>1500 mg
35,NA,73,calcium_and_vit_d,sens_all_follow_up,cumdose,NA,NA,NA,NA,>1500 mg
36,NA,57,calcium_and_vit_d,sens_all_follow_up,cumdose,NA,NA,NA,NA,>1500 mg
37,NA,45,calcium_and_vit_d,sens_all_follow_up,cumdose,NA,NA,NA,NA,>1500 mg
38,NA,32,calcium_and_vit_d,sens_all_follow_up,cumdose,NA,NA,NA,NA,>1500 mg
39,NA,21,calcium_and_vit_d,sens_all_follow_up,cumdose,NA,NA,NA,NA,>1500 mg
40,NA,16,calcium_and_vit_d,sens_all_follow_up,cumdose,NA,NA,NA,NA,>1500 mg
41,NA,13,calcium_and_vit_d,sens_all_follow_up,cumdose,NA,NA,NA,NA,>1500 mg
42,NA,10,calcium_and_vit_d,sens_all_follow_up,cumdose,NA,NA,NA,NA,>1500 mg
43,NA,NA,calcium_and_vit_d,sens_all_follow_up,cumdose,NA,NA,NA,NA,>1500 mg
44,NA,NA,calcium_and_vit_d,sens_all_follow_up,cumdose,NA,NA,NA,NA,>1500 mg
45,NA,NA,calcium_and_vit_d,sens_all_follow_up,cumdose,NA,NA,NA,NA,>1500 mg
46,NA,NA,calcium_and_vit_d,sens_all_follow_up,cumdose,NA,NA,NA,NA,>1500 mg
47,NA,NA,calcium_and_vit_d,sens_all_follow_up,cumdose,NA,NA,NA,NA,>1500 mg
48,NA,NA,calcium_and_vit_d,sens_all_follow_up,cumdose,NA,NA,NA,NA,>1500 mg
1,intermittent,178,calcium_and_vit_d,sens_shorter_windows,pattern,NA,NA,NA,NA,NA
2,intermittent,775,calcium_and_vit_d,sens_shorter_windows,pattern,NA,NA,NA,NA,NA
3,intermittent,861,calcium_and_vit_d,sens_shorter_windows,pattern,NA,NA,NA,NA,NA
4,intermittent,868,calcium_and_vit_d,sens_shorter_windows,pattern,NA,NA,NA,NA,NA
1,continuous,747,calcium_and_vit_d,sens_shorter_windows,pattern,NA,NA,NA,NA,NA
2,continuous,147,calcium_and_vit_d,sens_shorter_windows,pattern,NA,NA,NA,NA,NA
3,continuous,59,calcium_and_vit_d,sens_shorter_windows,pattern,NA,NA,NA,NA,NA
4,continuous,45,calcium_and_vit_d,sens_shorter_windows,pattern,NA,NA,NA,NA,NA
1,NA,20,calcium_and_vit_d,sens_shorter_windows,cumdays,few,NA,NA,NA,NA
2,NA,17,calcium_and_vit_d,sens_shorter_windows,cumdays,few,NA,NA,NA,NA
3,NA,16,calcium_and_vit_d,sens_shorter_windows,cumdays,few,NA,NA,NA,NA
4,NA,14,calcium_and_vit_d,sens_shorter_windows,cumdays,few,NA,NA,NA,NA
1,NA,905,calcium_and_vit_d,sens_shorter_windows,cumdays,many,NA,NA,NA,NA
2,NA,905,calcium_and_vit_d,sens_shorter_windows,cumdays,many,NA,NA,NA,NA
3,NA,904,calcium_and_vit_d,sens_shorter_windows,cumdays,many,NA,NA,NA,NA
4,NA,899,calcium_and_vit_d,sens_shorter_windows,cumdays,many,NA,NA,NA,NA
1,NA,239,calcium_and_vit_d,sens_shorter_windows,pattern_rt_gap,NA,intermittent,NA,NA,NA
2,NA,237,calcium_and_vit_d,sens_shorter_windows,pattern_rt_gap,NA,intermittent,NA,NA,NA
3,NA,237,calcium_and_vit_d,sens_shorter_windows,pattern_rt_gap,NA,intermittent,NA,NA,NA
4,NA,236,calcium_and_vit_d,sens_shorter_windows,pattern_rt_gap,NA,intermittent,NA,NA,NA
1,NA,686,calcium_and_vit_d,sens_shorter_windows,pattern_rt_gap,NA,continuous,NA,NA,NA
2,NA,685,calcium_and_vit_d,sens_shorter_windows,pattern_rt_gap,NA,continuous,NA,NA,NA
3,NA,683,calcium_and_vit_d,sens_shorter_windows,pattern_rt_gap,NA,continuous,NA,NA,NA
4,NA,677,calcium_and_vit_d,sens_shorter_windows,pattern_rt_gap,NA,continuous,NA,NA,NA
1,NA,896,calcium_and_vit_d,sens_shorter_windows,pattern_lagged,NA,NA,intermittent,NA,NA
2,NA,178,calcium_and_vit_d,sens_shorter_windows,pattern_lagged,NA,NA,intermittent,NA,NA
3,NA,773,calcium_and_vit_d,sens_shorter_windows,pattern_lagged,NA,NA,intermittent,NA,NA
4,NA,856,calcium_and_vit_d,sens_shorter_windows,pattern_lagged,NA,NA,intermittent,NA,NA
1,NA,29,calcium_and_vit_d,sens_shorter_windows,pattern_lagged,NA,NA,continuous,NA,NA
2,NA,744,calcium_and_vit_d,sens_shorter_windows,pattern_lagged,NA,NA,continuous,NA,NA
3,NA,147,calcium_and_vit_d,sens_shorter_windows,pattern_lagged,NA,NA,continuous,NA,NA
4,NA,57,calcium_and_vit_d,sens_shorter_windows,pattern_lagged,NA,NA,continuous,NA,NA
1,NA,178,calcium_and_vit_d,sens_shorter_windows,pattern_itt,NA,NA,NA,intermittent,NA
2,NA,178,calcium_and_vit_d,sens_shorter_windows,pattern_itt,NA,NA,NA,intermittent,NA
3,NA,178,calcium_and_vit_d,sens_shorter_windows,pattern_itt,NA,NA,NA,intermittent,NA
4,NA,178,calcium_and_vit_d,sens_shorter_windows,pattern_itt,NA,NA,NA,intermittent,NA
1,NA,747,calcium_and_vit_d,sens_shorter_windows,pattern_itt,NA,NA,NA,continuous,NA
2,NA,744,calcium_and_vit_d,sens_shorter_windows,pattern_itt,NA,NA,NA,continuous,NA
3,NA,742,calcium_and_vit_d,sens_shorter_windows,pattern_itt,NA,NA,NA,continuous,NA
4,NA,735,calcium_and_vit_d,sens_shorter_windows,pattern_itt,NA,NA,NA,continuous,NA
1,NA,14,calcium_and_vit_d,sens_shorter_windows,cumdose,NA,NA,NA,NA,450 to 899 mg
2,NA,10,calcium_and_vit_d,sens_shorter_windows,cumdose,NA,NA,NA,NA,450 to 899 mg
3,NA,NA,calcium_and_vit_d,sens_shorter_windows,cumdose,NA,NA,NA,NA,450 to 899 mg
4,NA,NA,calcium_and_vit_d,sens_shorter_windows,cumdose,NA,NA,NA,NA,450 to 899 mg
1,NA,16,calcium_and_vit_d,sens_shorter_windows,cumdose,NA,NA,NA,NA,900 to 1500 mg
2,NA,18,calcium_and_vit_d,sens_shorter_windows,cumdose,NA,NA,NA,NA,900 to 1500 mg
3,NA,17,calcium_and_vit_d,sens_shorter_windows,cumdose,NA,NA,NA,NA,900 to 1500 mg
4,NA,15,calcium_and_vit_d,sens_shorter_windows,cumdose,NA,NA,NA,NA,900 to 1500 mg
1,NA,895,calcium_and_vit_d,sens_shorter_windows,cumdose,NA,NA,NA,NA,>1500 mg
2,NA,894,calcium_and_vit_d,sens_shorter_windows,cumdose,NA,NA,NA,NA,>1500 mg
3,NA,894,calcium_and_vit_d,sens_shorter_windows,cumdose,NA,NA,NA,NA,>1500 mg
4,NA,889,calcium_and_vit_d,sens_shorter_windows,cumdose,NA,NA,NA,NA,>1500 mg
1,intermittent,621,calcium_and_vit_d,sens_no_asthma,pattern,NA,NA,NA,NA,NA
2,intermittent,889,calcium_and_vit_d,sens_no_asthma,pattern,NA,NA,NA,NA,NA
3,intermittent,885,calcium_and_vit_d,sens_no_asthma,pattern,NA,NA,NA,NA,NA
4,intermittent,868,calcium_and_vit_d,sens_no_asthma,pattern,NA,NA,NA,NA,NA
1,continuous,300,calcium_and_vit_d,sens_no_asthma,pattern,NA,NA,NA,NA,NA
2,continuous,27,calcium_and_vit_d,sens_no_asthma,pattern,NA,NA,NA,NA,NA
3,continuous,23,calcium_and_vit_d,sens_no_asthma,pattern,NA,NA,NA,NA,NA
4,continuous,25,calcium_and_vit_d,sens_no_asthma,pattern,NA,NA,NA,NA,NA
1,NA,20,calcium_and_vit_d,sens_no_asthma,cumdays,few,NA,NA,NA,NA
2,NA,16,calcium_and_vit_d,sens_no_asthma,cumdays,few,NA,NA,NA,NA
3,NA,14,calcium_and_vit_d,sens_no_asthma,cumdays,few,NA,NA,NA,NA
4,NA,NA,calcium_and_vit_d,sens_no_asthma,cumdays,few,NA,NA,NA,NA
1,NA,901,calcium_and_vit_d,sens_no_asthma,cumdays,many,NA,NA,NA,NA
2,NA,900,calcium_and_vit_d,sens_no_asthma,cumdays,many,NA,NA,NA,NA
3,NA,894,calcium_and_vit_d,sens_no_asthma,cumdays,many,NA,NA,NA,NA
4,NA,884,calcium_and_vit_d,sens_no_asthma,cumdays,many,NA,NA,NA,NA
1,NA,238,calcium_and_vit_d,sens_no_asthma,pattern_rt_gap,NA,intermittent,NA,NA,NA
2,NA,236,calcium_and_vit_d,sens_no_asthma,pattern_rt_gap,NA,intermittent,NA,NA,NA
3,NA,235,calcium_and_vit_d,sens_no_asthma,pattern_rt_gap,NA,intermittent,NA,NA,NA
4,NA,231,calcium_and_vit_d,sens_no_asthma,pattern_rt_gap,NA,intermittent,NA,NA,NA
1,NA,683,calcium_and_vit_d,sens_no_asthma,pattern_rt_gap,NA,continuous,NA,NA,NA
2,NA,680,calcium_and_vit_d,sens_no_asthma,pattern_rt_gap,NA,continuous,NA,NA,NA
3,NA,673,calcium_and_vit_d,sens_no_asthma,pattern_rt_gap,NA,continuous,NA,NA,NA
4,NA,662,calcium_and_vit_d,sens_no_asthma,pattern_rt_gap,NA,continuous,NA,NA,NA
1,NA,917,calcium_and_vit_d,sens_no_asthma,pattern_lagged,NA,NA,intermittent,NA,NA
2,NA,619,calcium_and_vit_d,sens_no_asthma,pattern_lagged,NA,NA,intermittent,NA,NA
3,NA,883,calcium_and_vit_d,sens_no_asthma,pattern_lagged,NA,NA,intermittent,NA,NA
4,NA,871,calcium_and_vit_d,sens_no_asthma,pattern_lagged,NA,NA,intermittent,NA,NA
1,NA,NA,calcium_and_vit_d,sens_no_asthma,pattern_lagged,NA,NA,continuous,NA,NA
2,NA,297,calcium_and_vit_d,sens_no_asthma,pattern_lagged,NA,NA,continuous,NA,NA
3,NA,25,calcium_and_vit_d,sens_no_asthma,pattern_lagged,NA,NA,continuous,NA,NA
4,NA,22,calcium_and_vit_d,sens_no_asthma,pattern_lagged,NA,NA,continuous,NA,NA
1,NA,621,calcium_and_vit_d,sens_no_asthma,pattern_itt,NA,NA,NA,intermittent,NA
2,NA,619,calcium_and_vit_d,sens_no_asthma,pattern_itt,NA,NA,NA,intermittent,NA
3,NA,614,calcium_and_vit_d,sens_no_asthma,pattern_itt,NA,NA,NA,intermittent,NA
4,NA,607,calcium_and_vit_d,sens_no_asthma,pattern_itt,NA,NA,NA,intermittent,NA
1,NA,300,calcium_and_vit_d,sens_no_asthma,pattern_itt,NA,NA,NA,continuous,NA
2,NA,297,calcium_and_vit_d,sens_no_asthma,pattern_itt,NA,NA,NA,continuous,NA
3,NA,294,calcium_and_vit_d,sens_no_asthma,pattern_itt,NA,NA,NA,continuous,NA
4,NA,286,calcium_and_vit_d,sens_no_asthma,pattern_itt,NA,NA,NA,continuous,NA
1,NA,14,calcium_and_vit_d,sens_no_asthma,cumdose,NA,NA,NA,NA,450 to 899 mg
2,NA,NA,calcium_and_vit_d,sens_no_asthma,cumdose,NA,NA,NA,NA,450 to 899 mg
3,NA,NA,calcium_and_vit_d,sens_no_asthma,cumdose,NA,NA,NA,NA,450 to 899 mg
4,NA,NA,calcium_and_vit_d,sens_no_asthma,cumdose,NA,NA,NA,NA,450 to 899 mg
1,NA,16,calcium_and_vit_d,sens_no_asthma,cumdose,NA,NA,NA,NA,900 to 1500 mg
2,NA,17,calcium_and_vit_d,sens_no_asthma,cumdose,NA,NA,NA,NA,900 to 1500 mg
3,NA,17,calcium_and_vit_d,sens_no_asthma,cumdose,NA,NA,NA,NA,900 to 1500 mg
4,NA,15,calcium_and_vit_d,sens_no_asthma,cumdose,NA,NA,NA,NA,900 to 1500 mg
1,NA,891,calcium_and_vit_d,sens_no_asthma,cumdose,NA,NA,NA,NA,>1500 mg
2,NA,890,calcium_and_vit_d,sens_no_asthma,cumdose,NA,NA,NA,NA,>1500 mg
3,NA,884,calcium_and_vit_d,sens_no_asthma,cumdose,NA,NA,NA,NA,>1500 mg
4,NA,874,calcium_and_vit_d,sens_no_asthma,cumdose,NA,NA,NA,NA,>1500 mg
1,intermittent,2738,calcium_and_vit_d,sens_all_ages,pattern,NA,NA,NA,NA,NA
2,intermittent,3824,calcium_and_vit_d,sens_all_ages,pattern,NA,NA,NA,NA,NA
3,intermittent,3795,calcium_and_vit_d,sens_all_ages,pattern,NA,NA,NA,NA,NA
4,intermittent,3762,calcium_and_vit_d,sens_all_ages,pattern,NA,NA,NA,NA,NA
1,continuous,1205,calcium_and_vit_d,sens_all_ages,pattern,NA,NA,NA,NA,NA
2,continuous,99,calcium_and_vit_d,sens_all_ages,pattern,NA,NA,NA,NA,NA
3,continuous,97,calcium_and_vit_d,sens_all_ages,pattern,NA,NA,NA,NA,NA
4,continuous,92,calcium_and_vit_d,sens_all_ages,pattern,NA,NA,NA,NA,NA
1,NA,248,calcium_and_vit_d,sens_all_ages,cumdays,few,NA,NA,NA,NA
2,NA,201,calcium_and_vit_d,sens_all_ages,cumdays,few,NA,NA,NA,NA
3,NA,172,calcium_and_vit_d,sens_all_ages,cumdays,few,NA,NA,NA,NA
4,NA,131,calcium_and_vit_d,sens_all_ages,cumdays,few,NA,NA,NA,NA
1,NA,3695,calcium_and_vit_d,sens_all_ages,cumdays,many,NA,NA,NA,NA
2,NA,3722,calcium_and_vit_d,sens_all_ages,cumdays,many,NA,NA,NA,NA
3,NA,3720,calcium_and_vit_d,sens_all_ages,cumdays,many,NA,NA,NA,NA
4,NA,3723,calcium_and_vit_d,sens_all_ages,cumdays,many,NA,NA,NA,NA
1,NA,1037,calcium_and_vit_d,sens_all_ages,pattern_rt_gap,NA,intermittent,NA,NA,NA
2,NA,1033,calcium_and_vit_d,sens_all_ages,pattern_rt_gap,NA,intermittent,NA,NA,NA
3,NA,1029,calcium_and_vit_d,sens_all_ages,pattern_rt_gap,NA,intermittent,NA,NA,NA
4,NA,1020,calcium_and_vit_d,sens_all_ages,pattern_rt_gap,NA,intermittent,NA,NA,NA
